order_id,product_id,quantity
O0000042605,14,5
O0000038391,18,4
O0000004614,2,3
O0000016036,11,3
O0000033976,17,3
O0000040275,18,2
O0000021619,18,1
O0000034505,7,1
O0000024231,9,5
O0000027840,12,4
O0000034928,4,5
O0000000095,21,4
O0000039230,1,2
O0000029598,12,2
O0000038117,23,4
O0000026104,4,2
O0000008359,16,1
O0000018573,10,5
O0000010276,22,5
O0000000781,11,5
O0000018864,22,3
O0000020803,5,3
O0000025258,13,3
O0000025784,9,4
O0000036835,4,4
O0000032613,9,4
O0000005226,13,2
O0000013417,18,4
O0000006282,7,2
O0000012864,21,1
O0000041577,8,1
O0000023627,14,4
O0000021622,12,2
O0000015591,8,2
O0000001554,24,1
O0000019780,7,5
O0000006801,12,3
O0000007293,8,3
O0000011716,18,2
O0000006852,12,2
O0000037309,3,2
O0000041787,18,2
O0000022845,21,1
O0000026409,8,2
O0000033867,14,3
O0000005504,3,5
O0000002088,9,3
O0000005658,9,4
O0000038188,6,4
O0000000045,2,1
O0000006667,1,1
O0000019491,17,4
O0000035229,3,1
O0000013787,7,3
O0000005753,23,2
O0000037688,1,2
O0000033199,12,2
O0000003041,9,5
O0000000078,1,4
O0000018256,18,5
O0000036872,6,3
O0000034502,5,3
O0000025205,17,1
O0000013369,4,4
O0000006751,7,3
O0000019091,14,4
O0000027337,21,4
O0000031086,12,4
O0000008025,20,5
O0000001500,20,3
O0000015507,21,5
O0000031141,19,3
O0000009620,17,4
O0000039696,19,5
O0000039700,15,4
O0000037572,14,4
O0000009796,5,1
O0000025500,13,3
O0000022679,6,1
O0000014552,7,4
O0000012796,6,4
O0000033322,24,1
O0000022105,19,4
O0000016735,19,4
O0000032320,5,1
O0000005872,6,1
O0000002962,18,2
O0000028035,17,2
O0000037789,15,3
O0000015250,3,2
O0000000977,13,3
O0000030707,8,5
O0000018367,15,3
O0000042670,15,4
O0000030425,11,4
O0000018806,2,4
O0000037283,20,5
O0000025674,7,2
O0000016537,6,5
O0000026121,9,1
O0000005814,12,2
O0000040543,6,3
O0000042316,6,3
O0000010863,5,3
O0000020990,2,1
O0000020206,20,3
O0000037689,24,1
O0000005125,6,5
O0000006081,7,4
O0000011321,18,1
O0000028139,11,1
O0000028585,16,3
O0000033634,5,5
O0000026157,21,5
O0000018008,22,3
O0000012396,3,2
O0000037628,12,5
O0000026146,19,5
O0000037937,5,2
O0000011157,18,2
O0000002105,12,3
O0000022679,18,1
O0000023646,20,2
O0000027231,21,4
O0000034280,17,4
O0000028927,23,1
O0000035635,20,5
O0000038509,24,1
O0000038015,5,2
O0000004677,20,2
O0000042275,2,1
O0000013319,2,3
O0000018137,11,2
O0000002183,1,2
O0000028215,20,1
O0000007600,15,4
O0000032221,23,1
O0000011406,13,4
O0000024409,18,5
O0000019277,23,2
O0000042035,8,5
O0000036518,2,2
O0000006647,17,4
O0000007148,11,4
O0000017096,1,5
O0000001841,19,4
O0000018988,17,1
O0000022918,16,2
O0000023968,22,3
O0000016673,16,1
O0000034386,20,2
O0000000727,7,2
O0000016799,23,5
O0000006970,13,1
O0000029140,14,1
O0000010928,14,2
O0000033669,12,1
O0000011144,10,5
O0000025666,10,5
O0000011548,17,1
O0000041282,17,5
O0000015391,23,2
O0000029699,2,4
O0000021387,2,4
O0000039140,2,4
O0000007194,20,4
O0000035556,19,5
O0000011035,19,3
O0000013218,23,3
O0000028017,24,3
O0000040299,6,4
O0000024529,6,4
O0000035117,10,4
O0000043206,8,5
O0000024681,7,2
O0000006021,16,2
O0000011835,18,1
O0000017073,1,4
O0000012992,2,4
O0000027336,7,1
O0000016391,21,4
O0000042721,2,1
O0000008806,10,3
O0000039356,2,5
O0000034918,6,4
O0000024834,3,3
O0000043008,19,5
O0000010756,24,3
O0000039704,23,5
O0000035550,21,5
O0000033961,18,5
O0000033007,4,2
O0000036054,4,2
O0000041587,7,3
O0000038282,5,2
O0000009522,6,2
O0000042933,6,2
O0000004726,24,4
O0000016932,11,3
O0000009494,16,5
O0000000799,4,1
O0000011992,1,2
O0000033444,4,1
O0000022624,4,2
O0000003267,1,2
O0000006758,16,3
O0000034192,21,5
O0000041385,19,2
O0000014039,9,1
O0000015509,8,1
O0000031374,6,3
O0000035033,8,3
O0000017815,14,5
O0000039274,9,3
O0000021059,22,3
O0000031492,8,3
O0000012896,18,2
O0000006353,6,3
O0000036442,8,5
O0000037077,15,4
O0000002330,11,4
O0000034924,24,2
O0000029463,8,1
O0000033624,1,3
O0000019406,3,5
O0000013745,5,2
O0000011285,18,5
O0000025397,1,5
O0000032527,1,5
O0000015098,12,4
O0000029913,17,4
O0000016285,6,4
O0000019469,8,2
O0000012347,6,1
O0000036153,23,4
O0000004622,8,2
O0000012326,17,4
O0000016795,2,4
O0000005955,4,5
O0000038407,8,4
O0000027663,19,4
O0000005497,13,5
O0000013480,9,5
O0000040429,10,4
O0000040302,11,5
O0000001999,16,1
O0000018700,19,5
O0000006844,18,1
O0000004197,19,3
O0000027974,14,1
O0000030825,7,5
O0000026236,6,1
O0000027421,6,2
O0000030960,7,4
O0000029286,6,3
O0000012249,22,2
O0000010211,8,2
O0000032103,4,3
O0000027835,22,5
O0000031895,22,4
O0000030513,19,4
O0000003351,7,3
O0000024861,8,5
O0000030745,11,5
O0000013800,2,4
O0000008572,7,2
O0000026908,2,3
O0000021084,16,3
O0000028324,18,5
O0000000163,3,2
O0000012941,4,3
O0000017368,5,4
O0000016729,9,1
O0000025669,17,1
O0000003540,6,1
O0000010547,1,4
O0000037739,4,1
O0000033182,1,1
O0000034678,6,4
O0000025735,15,4
O0000024374,3,2
O0000010733,24,2
O0000035523,21,3
O0000030382,15,4
O0000007171,11,1
O0000005885,11,2
O0000036612,19,1
O0000035056,12,5
O0000036923,13,2
O0000025495,23,2
O0000013347,24,5
O0000009078,7,3
O0000016098,12,1
O0000019797,1,3
O0000013819,7,2
O0000018630,14,4
O0000016189,10,4
O0000005628,20,4
O0000021162,4,3
O0000030786,4,2
O0000024360,2,1
O0000010757,15,3
O0000025057,1,4
O0000000644,11,5
O0000006430,1,2
O0000003290,8,4
O0000026580,9,5
O0000006273,15,2
O0000041948,23,1
O0000013349,8,5
O0000003376,2,3
O0000035830,23,3
O0000034848,8,3
O0000005284,12,5
O0000007351,16,3
O0000033765,21,3
O0000005169,5,2
O0000037083,16,5
O0000038050,12,3
O0000003692,24,4
O0000022069,24,5
O0000018109,7,2
O0000006870,13,1
O0000028668,23,2
O0000027351,19,1
O0000011340,6,5
O0000004428,23,5
O0000003192,16,3
O0000021567,9,1
O0000024694,17,5
O0000034663,10,4
O0000032718,8,3
O0000040060,9,3
O0000019771,12,4
O0000018745,12,4
O0000041763,16,4
O0000007725,6,2
O0000007797,18,3
O0000006096,18,2
O0000029273,22,3
O0000024452,17,5
O0000033401,17,5
O0000030140,6,4
O0000008110,20,1
O0000035991,10,5
O0000037520,23,4
O0000007862,23,2
O0000013932,18,5
O0000000786,7,1
O0000005468,9,4
O0000006315,11,5
O0000002872,10,3
O0000035934,9,4
O0000039462,12,4
O0000022146,9,4
O0000016699,4,5
O0000008009,4,1
O0000032027,1,5
O0000004996,22,3
O0000032655,23,3
O0000035219,21,4
O0000028984,21,4
O0000033005,11,2
O0000035844,6,3
O0000038280,17,2
O0000007436,6,2
O0000011606,16,1
O0000019568,3,1
O0000033706,18,5
O0000024300,21,3
O0000037207,9,1
O0000033620,11,3
O0000009314,24,1
O0000020319,11,4
O0000031342,20,4
O0000032161,7,2
O0000030237,15,2
O0000020251,4,2
O0000011480,19,5
O0000032564,18,3
O0000025201,17,3
O0000012276,1,4
O0000033595,24,5
O0000034386,21,2
O0000038787,6,2
O0000034192,3,5
O0000005634,4,1
O0000033788,11,1
O0000020570,18,4
O0000007336,17,1
O0000020658,20,5
O0000015119,8,4
O0000018100,20,3
O0000006610,8,2
O0000013424,18,5
O0000032741,14,1
O0000008979,22,5
O0000004939,21,5
O0000038460,20,3
O0000012626,10,4
O0000033277,9,5
O0000002971,23,2
O0000036617,18,5
O0000036415,20,5
O0000007455,15,4
O0000015871,3,1
O0000022970,1,4
O0000020494,3,1
O0000018993,19,1
O0000003442,5,4
O0000006505,21,5
O0000018106,3,4
O0000013903,10,3
O0000026519,16,3
O0000041839,1,1
O0000031250,1,2
O0000036513,14,3
O0000000111,23,3
O0000036635,17,4
O0000003500,13,1
O0000000834,3,5
O0000016706,20,4
O0000012920,4,5
O0000002006,2,5
O0000024060,9,3
O0000011299,23,5
O0000016882,5,2
O0000013401,19,1
O0000031507,14,5
O0000014008,8,3
O0000011102,3,5
O0000018670,5,2
O0000002724,20,4
O0000005293,10,5
O0000014623,3,4
O0000026762,24,4
O0000007454,1,5
O0000040078,11,2
O0000019134,15,2
O0000016762,23,3
O0000006560,4,4
O0000016221,24,4
O0000006226,16,3
O0000012502,2,3
O0000018701,3,4
O0000011997,23,4
O0000002232,6,1
O0000013752,9,3
O0000015946,15,1
O0000024932,9,3
O0000020340,16,2
O0000017217,21,5
O0000028224,9,4
O0000013559,9,1
O0000030613,19,3
O0000041151,17,3
O0000004548,1,1
O0000008995,3,5
O0000017205,16,5
O0000030004,21,3
O0000033427,23,3
O0000016409,10,1
O0000031174,7,2
O0000040956,3,4
O0000022424,8,3
O0000034834,15,4
O0000036798,4,4
O0000035362,24,3
O0000014532,19,1
O0000036243,11,4
O0000042255,11,3
O0000022322,14,4
O0000000648,21,2
O0000003072,11,4
O0000005154,6,3
O0000007900,4,1
O0000033133,17,1
O0000027399,1,5
O0000014157,21,4
O0000016259,12,2
O0000008418,4,1
O0000004767,20,4
O0000010665,9,4
O0000013648,19,5
O0000034948,13,5
O0000017540,18,5
O0000015916,8,4
O0000029341,7,3
O0000004229,24,3
O0000019308,19,5
O0000041030,14,4
O0000026097,17,3
O0000024926,7,4
O0000032158,24,2
O0000040992,18,5
O0000041880,9,2
O0000005037,22,1
O0000004231,11,3
O0000026628,20,2
O0000001161,21,5
O0000014148,24,4
O0000010725,21,3
O0000030935,2,4
O0000019701,22,5
O0000002995,3,5
O0000006065,23,3
O0000012181,5,2
O0000040358,11,4
O0000012289,20,5
O0000008998,10,2
O0000025874,8,2
O0000042158,13,4
O0000011585,12,4
O0000011465,18,2
O0000021368,10,1
O0000036699,4,5
O0000014376,24,4
O0000004412,6,3
O0000029783,20,4
O0000029748,13,1
O0000029627,8,2
O0000005601,17,2
O0000000781,1,2
O0000022478,22,3
O0000019640,18,4
O0000033337,13,1
O0000028021,8,3
O0000040987,21,4
O0000036018,7,3
O0000029650,20,1
O0000019616,10,5
O0000033123,8,4
O0000021776,3,5
O0000025345,14,5
O0000002206,2,2
O0000038420,20,2
O0000004364,7,3
O0000017658,23,4
O0000023396,11,1
O0000017081,22,4
O0000032686,11,3
O0000039864,7,2
O0000037555,14,1
O0000032430,19,5
O0000011634,9,3
O0000011996,14,1
O0000005767,16,3
O0000009917,15,1
O0000003690,13,5
O0000017789,12,1
O0000011584,19,4
O0000001872,7,2
O0000005775,10,5
O0000025221,21,5
O0000027539,17,3
O0000028791,18,2
O0000038436,3,5
O0000025186,16,4
O0000019782,12,5
O0000005204,15,1
O0000016623,19,5
O0000024590,4,5
O0000014157,3,1
O0000031331,24,5
O0000009523,10,4
O0000001248,3,5
O0000010921,10,4
O0000022353,9,2
O0000003590,14,5
O0000029913,8,2
O0000002365,2,4
O0000039317,22,4
O0000005003,24,4
O0000016603,21,2
O0000025606,14,5
O0000026126,16,4
O0000033682,21,4
O0000011901,2,1
O0000000555,12,4
O0000019534,17,4
O0000035991,13,4
O0000041003,24,5
O0000007856,12,4
O0000041937,7,4
O0000008976,21,5
O0000035353,19,5
O0000008669,12,5
O0000029045,1,4
O0000042819,1,1
O0000021712,12,2
O0000037023,19,3
O0000033676,11,1
O0000018788,3,1
O0000028746,13,3
O0000028465,11,3
O0000031937,3,2
O0000023749,24,5
O0000002002,1,4
O0000022958,11,5
O0000041359,13,2
O0000012314,12,2
O0000024859,7,1
O0000002827,15,1
O0000043131,11,2
O0000010144,23,4
O0000005565,22,4
O0000007338,4,5
O0000016816,11,4
O0000012465,13,4
O0000002844,21,2
O0000020023,20,2
O0000020757,15,3
O0000037248,20,3
O0000038033,7,4
O0000038367,8,2
O0000004357,6,2
O0000036178,23,3
O0000034843,5,1
O0000031841,15,4
O0000024321,24,2
O0000007595,10,4
O0000038058,24,1
O0000004622,9,1
O0000007842,24,3
O0000010564,17,5
O0000007514,4,1
O0000026269,16,4
O0000034845,5,5
O0000003526,15,2
O0000004453,2,4
O0000021297,6,1
O0000018449,9,1
O0000000201,23,1
O0000033079,20,5
O0000003552,17,4
O0000011439,11,1
O0000019678,16,4
O0000037389,19,5
O0000001508,23,3
O0000034627,12,1
O0000030013,19,4
O0000021999,14,1
O0000024201,6,3
O0000037542,10,5
O0000008380,15,5
O0000042202,21,2
O0000022480,14,3
O0000009737,21,5
O0000030623,14,5
O0000004467,17,1
O0000001046,22,1
O0000041489,3,5
O0000042182,21,2
O0000011633,20,2
O0000040429,5,1
O0000027372,3,3
O0000027066,13,3
O0000006398,15,5
O0000024299,24,5
O0000002692,3,3
O0000003332,7,3
O0000024531,1,3
O0000001504,11,3
O0000033692,7,4
O0000019541,20,4
O0000034266,12,4
O0000042285,18,4
O0000008960,12,3
O0000035416,8,3
O0000021152,6,3
O0000023652,4,1
O0000037391,6,5
O0000002042,2,5
O0000007223,13,2
O0000007486,6,2
O0000018263,21,1
O0000002967,11,2
O0000019742,18,5
O0000036839,18,1
O0000041297,11,5
O0000000492,18,3
O0000024828,22,5
O0000018957,7,3
O0000027017,10,1
O0000034207,12,2
O0000024828,4,3
O0000012360,9,1
O0000036307,3,5
O0000013760,16,1
O0000025530,3,4
O0000006689,7,1
O0000037562,1,3
O0000040786,1,1
O0000016448,21,3
O0000000137,16,3
O0000041502,17,3
O0000029698,19,2
O0000018752,7,4
O0000042749,20,2
O0000009275,17,5
O0000041182,19,4
O0000006111,24,3
O0000027308,3,4
O0000031781,21,2
O0000004383,23,3
O0000039473,9,3
O0000009167,5,1
O0000025797,24,2
O0000006040,14,4
O0000015250,4,1
O0000038388,9,1
O0000040121,10,4
O0000033333,10,3
O0000031332,4,3
O0000011958,6,5
O0000000353,6,4
O0000030173,2,4
O0000011989,7,5
O0000037815,3,1
O0000028971,22,2
O0000021443,11,4
O0000043095,3,2
O0000003294,6,4
O0000007411,15,1
O0000034047,21,4
O0000042214,23,3
O0000029053,7,4
O0000037881,8,5
O0000038546,22,5
O0000028911,4,3
O0000038977,10,5
O0000029092,14,4
O0000004252,9,2
O0000038445,21,4
O0000006477,24,2
O0000026968,17,2
O0000018376,16,3
O0000018926,19,1
O0000036361,15,4
O0000016250,11,5
O0000019373,20,5
O0000025620,14,5
O0000013175,19,5
O0000019738,4,4
O0000016014,13,1
O0000032227,24,2
O0000028776,12,4
O0000022055,18,1
O0000042375,16,2
O0000029488,1,4
O0000033572,10,1
O0000026393,17,1
O0000034303,19,2
O0000037932,9,3
O0000010141,14,1
O0000002746,1,5
O0000010705,16,1
O0000019880,18,1
O0000036879,17,5
O0000024394,1,3
O0000024927,16,3
O0000031074,22,4
O0000011446,7,1
O0000007879,12,5
O0000006467,10,3
O0000036294,14,1
O0000034821,10,1
O0000015803,18,4
O0000012668,12,4
O0000020107,24,3
O0000000767,23,1
O0000027412,12,1
O0000016808,23,4
O0000014112,19,1
O0000041955,17,4
O0000018500,4,5
O0000012468,21,5
O0000041599,21,2
O0000001128,14,1
O0000017110,6,4
O0000006416,18,1
O0000013459,6,2
O0000031755,17,4
O0000024204,16,2
O0000008480,12,5
O0000014057,1,3
O0000031009,5,3
O0000015357,18,2
O0000007900,18,5
O0000037270,19,5
O0000040964,8,2
O0000018712,6,2
O0000014039,14,2
O0000035126,17,3
O0000024779,8,2
O0000006270,12,1
O0000040569,21,5
O0000040014,14,4
O0000029403,16,1
O0000019696,16,4
O0000004809,11,3
O0000026159,20,2
O0000034108,2,4
O0000023161,24,3
O0000006639,24,3
O0000001110,12,1
O0000032576,19,3
O0000040428,9,4
O0000038517,4,1
O0000011472,22,4
O0000042680,18,3
O0000021688,8,4
O0000007136,16,1
O0000038506,16,3
O0000001353,10,2
O0000027523,16,5
O0000014918,22,4
O0000005464,12,4
O0000041532,18,4
O0000031718,6,2
O0000006084,17,4
O0000005302,15,5
O0000026105,10,3
O0000042641,9,2
O0000035490,19,3
O0000035646,20,5
O0000035696,19,5
O0000019831,19,4
O0000020092,7,5
O0000010382,1,2
O0000012934,18,1
O0000042126,14,3
O0000041435,14,1
O0000011428,20,4
O0000025103,3,4
O0000041197,6,3
O0000029633,23,5
O0000025970,9,5
O0000003543,20,2
O0000012762,13,2
O0000007255,24,4
O0000039150,8,1
O0000041320,14,1
O0000003317,21,2
O0000031573,4,2
O0000015264,9,1
O0000025258,16,2
O0000012511,24,3
O0000040163,17,1
O0000010538,14,5
O0000029241,11,2
O0000037622,16,2
O0000002330,15,4
O0000009356,16,3
O0000016151,13,1
O0000020604,6,1
O0000010613,15,3
O0000022808,23,4
O0000026452,20,4
O0000032358,19,3
O0000005342,12,1
O0000002163,22,3
O0000034046,7,2
O0000036875,19,5
O0000040080,11,4
O0000016604,15,5
O0000001728,11,2
O0000043135,11,1
O0000033854,24,3
O0000029023,14,3
O0000036468,4,1
O0000032209,18,3
O0000030315,18,5
O0000019608,1,4
O0000026419,22,5
O0000024300,22,3
O0000040077,3,1
O0000000153,14,4
O0000009649,5,4
O0000021993,6,5
O0000004876,14,1
O0000018051,5,4
O0000006274,19,5
O0000029905,19,5
O0000028081,8,2
O0000023157,1,4
O0000036173,14,4
O0000041178,11,5
O0000036102,17,4
O0000027834,16,3
O0000016834,8,1
O0000006903,18,3
O0000038486,6,2
O0000006085,19,5
O0000008472,8,1
O0000016267,14,2
O0000024074,12,3
O0000040174,6,2
O0000006190,6,3
O0000026532,13,5
O0000017728,22,2
O0000002707,16,3
O0000025688,5,1
O0000017418,22,5
O0000001812,13,3
O0000040370,19,4
O0000036096,23,1
O0000034215,22,1
O0000022791,6,1
O0000023877,14,1
O0000036895,2,4
O0000013806,6,5
O0000030182,7,1
O0000039741,6,4
O0000039977,19,5
O0000011011,5,4
O0000008403,5,4
O0000015213,14,2
O0000034715,24,5
O0000002109,6,2
O0000029169,2,5
O0000018957,20,3
O0000016415,2,3
O0000023267,17,1
O0000033062,16,2
O0000006716,18,2
O0000039776,8,3
O0000015591,3,4
O0000040229,9,2
O0000034574,9,5
O0000009642,8,4
O0000000803,16,2
O0000017724,2,3
O0000010742,13,5
O0000039884,13,2
O0000011963,19,1
O0000005219,11,4
O0000026106,19,2
O0000019166,20,5
O0000034406,15,5
O0000016327,22,3
O0000037422,10,3
O0000030361,14,4
O0000023747,5,4
O0000031361,13,4
O0000032006,10,5
O0000013785,16,1
O0000020030,3,1
O0000014800,15,4
O0000000043,22,1
O0000024854,23,4
O0000040230,18,1
O0000036274,11,1
O0000004697,17,4
O0000027694,5,2
O0000011791,5,3
O0000027297,21,4
O0000016867,6,2
O0000042487,14,4
O0000037050,11,4
O0000028864,3,1
O0000029107,11,1
O0000032797,16,5
O0000041613,11,3
O0000019112,17,5
O0000029288,23,3
O0000013887,2,4
O0000004385,13,2
O0000021491,1,2
O0000034349,12,5
O0000006363,1,4
O0000021391,24,3
O0000011284,2,5
O0000002797,2,2
O0000027061,16,2
O0000012665,18,1
O0000038434,8,2
O0000009960,11,3
O0000039382,24,2
O0000006126,3,4
O0000010480,19,5
O0000026202,19,2
O0000018531,12,2
O0000021388,22,5
O0000035052,22,3
O0000022600,8,4
O0000024817,8,1
O0000017010,6,3
O0000029369,5,4
O0000032682,2,3
O0000030155,1,1
O0000039425,22,5
O0000037488,3,1
O0000027789,24,3
O0000017469,2,2
O0000024260,10,4
O0000010578,16,4
O0000005076,4,4
O0000013486,12,4
O0000041597,21,2
O0000019217,19,3
O0000001368,22,1
O0000022556,1,2
O0000042916,3,5
O0000006368,20,4
O0000003400,11,3
O0000008155,5,5
O0000004450,5,2
O0000015548,23,1
O0000035217,2,4
O0000017498,10,2
O0000024726,23,1
O0000011004,18,2
O0000033742,13,4
O0000019364,2,2
O0000040600,1,1
O0000009063,19,3
O0000033174,6,1
O0000014008,9,4
O0000030756,2,1
O0000028279,14,1
O0000017944,2,1
O0000037425,24,3
O0000002328,17,2
O0000024610,20,5
O0000030168,17,4
O0000042645,13,1
O0000006624,22,1
O0000032204,23,2
O0000018037,15,4
O0000031839,2,4
O0000029379,22,4
O0000027780,6,4
O0000011261,5,1
O0000003412,22,3
O0000021727,5,2
O0000031830,8,3
O0000026866,14,2
O0000012102,14,5
O0000041156,10,1
O0000035056,1,4
O0000024520,5,3
O0000008560,8,1
O0000028553,24,4
O0000024853,5,4
O0000027254,18,3
O0000007678,20,3
O0000031355,24,2
O0000021868,7,1
O0000018198,6,3
O0000030041,18,5
O0000028871,22,2
O0000024677,18,2
O0000000271,1,1
O0000028958,21,1
O0000023146,11,1
O0000016676,7,5
O0000014809,4,1
O0000009919,2,4
O0000024213,22,3
O0000019332,9,2
O0000006738,11,4
O0000001139,8,1
O0000016666,7,1
O0000014613,11,4
O0000006611,8,4
O0000012005,19,5
O0000007560,24,4
O0000012454,13,1
O0000036715,1,2
O0000032344,13,4
O0000005956,13,4
O0000006560,11,5
O0000034484,8,5
O0000019291,7,2
O0000030480,5,1
O0000000655,16,3
O0000043105,6,2
O0000039660,7,3
O0000042938,16,4
O0000032232,13,3
O0000029859,15,2
O0000005217,19,4
O0000000157,6,4
O0000000938,14,4
O0000003205,16,3
O0000027889,3,1
O0000037151,9,5
O0000040016,19,5
O0000008476,15,5
O0000007800,2,4
O0000026272,19,4
O0000023375,17,5
O0000019794,3,3
O0000017030,6,1
O0000009490,8,3
O0000012642,11,5
O0000019560,21,3
O0000019423,20,3
O0000019391,18,5
O0000029927,4,5
O0000032133,8,4
O0000041601,1,2
O0000042503,24,5
O0000005212,6,4
O0000002071,12,4
O0000005256,19,3
O0000019839,3,3
O0000006873,11,4
O0000001143,23,5
O0000015079,6,2
O0000036997,9,1
O0000040933,11,5
O0000031959,19,5
O0000034808,19,4
O0000029226,11,4
O0000004337,23,3
O0000033756,16,5
O0000033351,2,5
O0000010319,6,2
O0000021314,14,4
O0000019318,16,3
O0000014858,15,4
O0000017887,9,2
O0000022346,9,2
O0000028607,22,2
O0000022634,9,1
O0000001902,16,1
O0000006355,7,1
O0000005394,18,2
O0000031864,11,5
O0000039833,14,5
O0000018186,23,3
O0000002172,14,2
O0000004500,19,2
O0000017177,22,5
O0000024950,22,4
O0000025501,15,2
O0000015205,7,1
O0000015352,23,3
O0000026002,5,3
O0000006626,13,2
O0000013756,12,5
O0000042359,12,2
O0000034575,24,4
O0000007797,9,2
O0000010936,14,1
O0000032295,22,5
O0000023633,14,4
O0000003844,11,4
O0000032531,2,2
O0000036766,18,5
O0000018982,15,2
O0000036238,24,4
O0000001100,15,1
O0000014922,23,5
O0000002590,6,1
O0000032001,14,3
O0000000806,3,4
O0000017483,23,4
O0000040144,10,5
O0000013575,11,3
O0000019271,17,1
O0000004747,5,1
O0000008569,1,2
O0000002047,8,5
O0000026273,20,3
O0000018333,14,3
O0000025256,18,2
O0000017183,17,3
O0000028231,5,2
O0000031498,7,1
O0000024399,9,1
O0000035738,16,3
O0000006932,16,5
O0000000539,8,2
O0000026251,21,4
O0000030481,14,5
O0000018562,17,4
O0000008648,20,3
O0000026596,16,1
O0000028558,10,2
O0000040452,1,2
O0000002482,18,5
O0000036715,13,4
O0000024214,7,1
O0000005416,8,4
O0000028248,20,3
O0000024466,6,4
O0000014369,5,3
O0000006810,24,1
O0000025531,19,5
O0000030797,24,1
O0000010383,19,5
O0000030820,9,3
O0000041589,1,5
O0000020084,24,3
O0000006454,23,2
O0000033881,9,3
O0000008252,14,3
O0000020091,17,4
O0000004929,18,5
O0000000330,24,4
O0000018607,11,1
O0000007812,2,2
O0000009237,24,4
O0000029128,17,5
O0000000400,16,1
O0000017308,22,1
O0000024376,14,3
O0000038782,4,5
O0000021803,10,5
O0000040369,24,1
O0000014085,4,4
O0000003398,15,5
O0000032271,15,5
O0000012291,14,3
O0000037036,3,4
O0000035846,5,3
O0000040158,8,4
O0000023277,1,3
O0000015775,18,2
O0000040686,22,1
O0000008357,15,1
O0000020938,15,1
O0000024139,9,4
O0000029700,5,4
O0000038152,21,1
O0000013625,20,5
O0000041850,19,4
O0000029900,17,1
O0000033403,20,3
O0000012258,12,4
O0000021295,2,2
O0000014746,7,2
O0000019521,6,1
O0000032481,9,2
O0000005304,16,1
O0000011753,11,5
O0000016452,19,3
O0000006682,13,2
O0000030452,12,5
O0000012866,5,5
O0000023514,2,3
O0000027580,3,5
O0000034740,1,3
O0000008977,20,2
O0000013909,16,5
O0000030850,23,2
O0000025906,14,2
O0000033376,20,3
O0000017351,17,3
O0000010292,16,5
O0000024328,15,5
O0000009723,2,2
O0000018497,6,4
O0000033719,14,3
O0000005272,13,2
O0000005910,17,5
O0000002770,4,4
O0000015287,6,2
O0000033439,11,3
O0000006696,20,1
O0000012004,22,4
O0000002586,9,1
O0000023587,24,3
O0000039710,21,2
O0000007366,2,2
O0000021573,11,4
O0000029774,2,2
O0000002124,15,2
O0000037950,12,5
O0000037094,3,4
O0000005905,24,2
O0000015843,19,4
O0000003076,6,1
O0000012986,2,4
O0000024650,20,4
O0000035916,10,3
O0000005032,24,4
O0000003440,23,4
O0000042417,2,2
O0000000645,9,4
O0000012975,16,4
O0000034057,13,2
O0000034244,21,3
O0000024390,8,5
O0000029130,19,3
O0000017136,17,5
O0000041249,2,3
O0000023224,3,5
O0000042067,18,5
O0000025336,17,5
O0000037160,20,1
O0000037030,15,4
O0000032954,3,3
O0000040766,8,4
O0000029905,17,5
O0000028847,23,5
O0000003903,8,5
O0000041765,16,5
O0000014368,6,5
O0000041697,15,4
O0000041757,1,4
O0000001599,15,3
O0000036665,4,4
O0000031127,15,3
O0000011773,16,2
O0000017536,17,2
