order_id,customer_id,branch_id,rating,payment_method,date,time
O0000001843,C0000001119,B094,5,Cash,2023-05-31,19:32:47.500378
O0000001844,C0000000405,B186,1,Credit Card,2023-07-14,21:00:51.066162
O0000001845,C0000001424,B221,5,Cash,2024-06-05,08:50:16.511462
O0000001846,C0000001714,B030,4,Credit Card,2024-07-25,18:08:09.808175
O0000001847,C0000002278,B168,1,Cash,2024-08-30,20:23:16.432934
O0000001848,C0000000699,B204,5,Cash,2023-01-10,14:35:58.993267
O0000001849,C0000000624,B106,2,Cash,2024-04-21,17:48:35.875481
O0000001850,C0000000719,B032,5,Mobile Payment,2023-11-29,07:14:32.852082
O0000001851,C0000001244,B155,5,Mobile Payment,2023-03-20,18:26:29.297835
O0000001852,C0000000130,B200,4,Cash,2023-06-05,10:37:35.753250
O0000001853,C0000000455,B218,2,Credit Card,2023-06-28,12:12:22.751267
O0000001854,C0000001429,B022,2,Credit Card,2023-09-13,14:46:28.373925
O0000001855,C0000002023,B232,3,Mobile Payment,2023-10-25,16:06:39.570079
O0000001856,C0000001820,B073,4,Cash,2024-08-15,09:35:35.559594
O0000001857,C0000001856,B006,1,Credit Card,2023-02-06,15:39:05.422901
O0000001858,C0000001992,B069,5,Cash,2024-03-24,11:01:25.445802
O0000001859,C0000001779,B154,1,Mobile Payment,2024-06-24,12:43:17.267661
O0000001860,C0000001494,B062,2,Cash,2023-08-14,8:43:16.689189
O0000001861,C0000001172,B111,3,Mobile Payment,2023-06-07,14:21:20.818007
O0000001862,C0000001378,B016,4,Cash,2023-05-20,10:47:12.666257
O0000001863,C0000000751,B083,2,Mobile Payment,2023-07-10,19:49:10.999389
O0000001864,C0000001077,B216,3,Mobile Payment,2023-04-02,18:10:46.750335
O0000001865,C0000001627,B162,3,Cash,2023-12-15,20:47:11.822681
O0000001866,C0000001073,B121,5,Mobile Payment,2023-06-08,08:17:58.461408
O0000001867,C0000001962,B159,3,Cash,2023-01-18,7:35:42.227653
O0000001868,C0000000433,B221,1,Credit Card,2023-05-28,11:39:53.588970
O0000001869,C0000001277,B214,2,Credit Card,2024-06-02,17:41:18.809165
O0000001870,C0000002303,B038,2,Credit Card,2023-09-21,9:24:18.068900
O0000001871,C0000001992,B133,3,Cash,2024-07-12,17:22:52.996115
O0000001872,C0000001505,B091,3,Cash,2024-08-19,17:12:10.085705
O0000001873,C0000001881,B078,3,Credit Card,2023-06-03,18:17:03.352016
O0000001874,C0000001697,B007,1,Mobile Payment,2023-12-21,17:40:16.490500
O0000001875,C0000001334,B056,5,Mobile Payment,2024-07-11,8:54:15.38748
O0000001876,C0000002095,B172,2,Cash,2024-01-03,16:11:04.711615
O0000001877,C0000001611,B209,2,Cash,2023-04-17,16:43:52.152457
O0000001878,C0000001247,B040,2,Credit Card,2023-06-06,19:10:22.325215
O0000001879,C0000000613,B154,2,Cash,2024-09-16,13:07:40.789393
O0000001880,C0000002196,B135,1,Credit Card,2023-07-09,07:46:41.035165
O0000001881,C0000001123,B122,4,Mobile Payment,2024-07-02,17:04:50.443925
O0000001882,C0000001180,B062,2,Credit Card,2024-05-17,17:51:31.484363
O0000001883,C0000000175,B096,3,Cash,2024-04-14,12:03:40.433026
O0000001884,C0000001043,B215,1,Credit Card,2024-04-01,12:52:41.253047
O0000001885,C0000001286,B029,1,Mobile Payment,2024-05-14,13:30:41.456030
O0000001886,C0000000238,B055,2,Credit Card,2024-06-19,17:03:36.239514
O0000001887,C0000001648,B022,3,Mobile Payment,2023-02-09,10:31:55.178783
O0000001888,C0000002292,B038,4,Credit Card,2023-04-17,9:50:25.884859
O0000001889,C0000002072,B055,2,Cash,2023-11-16,16:23:27.225864
O0000001890,C0000000007,B037,3,Cash,2023-05-15,08:56:30.861914
O0000001891,C0000001789,B085,4,Mobile Payment,2023-12-04,20:37:14.702122
O0000001892,C0000001330,B167,3,Mobile Payment,2023-11-08,20:00:04.965097
O0000001893,C0000002087,B004,5,Mobile Payment,2023-03-22,21:00:12.037600
O0000001894,C0000002138,B049,2,Cash,2023-02-24,08:37:39.725857
O0000001895,C0000000704,B034,4,Credit Card,2023-01-08,08:51:13.888746
O0000001896,C0000000194,B198,5,Cash,2024-06-05,17:31:41.512888
O0000001897,C0000001035,B119,2,Mobile Payment,2023-02-21,16:35:19.779548
O0000001898,C0000000206,B106,4,Cash,2024-08-31,15:37:27.750991
O0000001899,C0000000234,B100,2,Cash,2024-09-14,17:33:43.985017
O0000001900,C0000001717,B186,1,Cash,2024-04-16,13:23:38.809045
O0000001901,C0000000904,B034,1,Credit Card,2023-10-12,19:26:32.662565
O0000001902,C0000000285,B092,1,Mobile Payment,2023-06-24,09:37:35.109693
O0000001903,C0000000174,B021,5,Credit Card,2023-09-18,19:46:04.211676
O0000001904,C0000001277,B037,4,Credit Card,2023-08-07,08:29:49.212609
O0000001905,C0000000846,B173,2,Cash,2023-09-08,14:32:58.732717
O0000001906,C0000001484,B183,1,Cash,2024-04-04,15:26:01.174030
O0000001907,C0000002332,B129,4,Credit Card,2024-07-18,09:49:17.081212
O0000001908,C0000000498,B032,4,Credit Card,2023-04-10,17:37:56.399531
O0000001909,C0000001270,B133,2,Cash,2023-06-03,10:59:53.142636
O0000001910,C0000001938,B110,2,Mobile Payment,2023-05-13,17:35:37.891139
O0000001911,C0000002031,B146,4,Cash,2023-01-29,16:12:48.995696
O0000001912,C0000000013,B207,2,Cash,2024-06-24,20:09:19.631618
O0000001913,C0000002279,B157,3,Credit Card,2023-11-20,07:36:03.395314
O0000001914,C0000000912,B005,3,Credit Card,2023-02-12,09:22:59.404540
O0000001915,C0000001251,B045,2,Cash,2023-10-10,11:47:30.037899
O0000001916,C0000001154,B230,1,Credit Card,2023-10-12,17:53:43.192553
O0000001917,C0000001865,B130,1,Credit Card,2024-05-06,21:59:41.901272
O0000001918,C0000000354,B195,5,Credit Card,2024-04-26,11:41:14.685555
O0000001919,C0000000904,B233,2,Mobile Payment,2023-03-27,21:07:55.317941
O0000001920,C0000000107,B092,2,Credit Card,2024-02-01,10:03:24.896556
O0000001921,C0000000482,B147,3,Credit Card,2023-11-19,07:28:51.540034
O0000001922,C0000002261,B207,2,Mobile Payment,2023-01-09,12:45:50.237116
O0000001923,C0000002155,B142,3,Mobile Payment,2023-04-04,10:10:42.948004
O0000001924,C0000000956,B227,1,Mobile Payment,2024-02-26,16:43:19.329736
O0000001925,C0000000120,B077,4,Cash,2023-08-21,21:19:50.076121
O0000001926,C0000000236,B196,1,Cash,2024-09-01,09:48:01.847661
O0000001927,C0000002229,B093,4,Mobile Payment,2023-11-14,07:02:16.046399
O0000001928,C0000000719,B022,2,Mobile Payment,2024-03-11,19:02:09.619013
O0000001929,C0000000892,B127,2,Mobile Payment,2023-03-26,11:54:27.381649
O0000001930,C0000000463,B026,4,Credit Card,2023-10-31,9:33:46.871085
O0000001931,C0000000094,B150,2,Credit Card,2024-04-09,7:43:17.022185
O0000001932,C0000001037,B181,3,Credit Card,2024-06-11,21:42:20.821097
O0000001933,C0000001942,B150,3,Cash,2023-05-07,21:25:51.695574
O0000001934,C0000000636,B210,1,Cash,2023-09-08,10:49:53.713661
O0000001935,C0000000046,B136,4,Credit Card,2023-10-27,10:41:36.614084
O0000001936,C0000000244,B011,4,Credit Card,2023-10-06,11:30:27.788778
O0000001937,C0000002023,B130,3,Mobile Payment,2023-10-28,15:45:07.980562
O0000001938,C0000001896,B096,3,Credit Card,2023-07-07,15:51:41.490541
O0000001939,C0000000170,B198,1,Credit Card,2024-05-26,09:54:37.656996
O0000001940,C0000001359,B197,3,Mobile Payment,2024-07-31,09:44:02.447501
O0000001941,C0000000932,B141,4,Cash,2023-08-09,16:45:53.851502
O0000001942,C0000001354,B041,2,Mobile Payment,2024-02-08,08:46:02.650076
O0000001943,C0000000622,B157,3,Credit Card,2023-08-29,17:57:10.402507
O0000001944,C0000001545,B199,3,Cash,2024-01-01,11:41:14.306696
O0000001945,C0000001500,B163,3,Cash,2024-03-15,20:09:23.409076
O0000001946,C0000000007,B003,1,Cash,2023-11-14,11:29:06.348887
O0000001947,C0000002096,B099,5,Mobile Payment,2024-03-02,14:05:42.594525
O0000001948,C0000002255,B042,2,Credit Card,2024-04-23,19:09:34.302714
O0000001949,C0000001211,B053,1,Mobile Payment,2024-06-17,18:39:18.169190
O0000001950,C0000000047,B122,4,Cash,2023-04-30,09:33:26.514796
O0000001951,C0000001623,B068,4,Cash,2023-05-17,20:03:42.273180
O0000001952,C0000001751,B090,1,Mobile Payment,2023-11-22,15:35:09.083483
O0000001953,C0000000190,B068,3,Credit Card,2023-11-19,07:02:12.072342
O0000001954,C0000001733,B159,4,Cash,2024-05-25,18:48:20.216468
O0000001955,C0000002201,B140,5,Cash,2023-11-24,18:17:56.873259
O0000001956,C0000002296,B227,4,Mobile Payment,2024-07-23,10:02:49.474052
O0000001957,C0000001020,B018,4,Mobile Payment,2024-05-06,17:38:08.473976
O0000001958,C0000000344,B201,3,Cash,2023-11-17,17:19:38.498109
O0000001959,C0000000677,B043,3,Cash,2024-06-06,13:06:22.792680
O0000001960,C0000001376,B215,5,Cash,2023-10-28,14:02:23.559115
O0000001961,C0000000782,B059,5,Cash,2023-08-05,20:11:32.165326
O0000001962,C0000000622,B060,1,Mobile Payment,2023-10-02,15:15:37.760167
O0000001963,C0000000021,B018,5,Credit Card,2023-10-16,11:50:38.536682
O0000001964,C0000000328,B046,4,Mobile Payment,2024-02-16,09:05:16.187732
O0000001965,C0000001073,B179,1,Mobile Payment,2023-02-02,14:35:07.355774
O0000001966,C0000000515,B107,2,Credit Card,2024-04-06,07:42:47.778293
O0000001967,C0000001247,B067,5,Mobile Payment,2024-09-04,9:48:57.04197
O0000001968,C0000001980,B209,2,Credit Card,2023-10-18,9:26:56.899487
O0000001969,C0000002308,B030,4,Credit Card,2023-02-13,11:45:12.020670
O0000001970,C0000001097,B038,5,Credit Card,2023-05-08,16:27:25.652801
O0000001971,C0000001677,B063,2,Mobile Payment,2023-03-07,20:28:25.776152
O0000001972,C0000000436,B163,4,Mobile Payment,2023-06-12,12:39:55.759404
O0000001973,C0000000845,B157,5,Credit Card,2024-05-17,18:05:04.904928
O0000001974,C0000002296,B163,1,Mobile Payment,2023-01-01,15:55:38.001186
O0000001975,C0000001622,B149,4,Credit Card,2024-07-06,10:15:56.602674
O0000001976,C0000001498,B136,1,Cash,2024-08-17,14:27:20.483337
O0000001977,C0000000098,B223,2,Credit Card,2023-04-27,20:46:54.059865
O0000001978,C0000000329,B192,1,Cash,2023-04-20,18:30:42.565741
O0000001979,C0000002035,B186,4,Mobile Payment,2024-09-02,17:19:53.898937
O0000001980,C0000001305,B150,2,Credit Card,2023-08-16,16:28:11.605402
O0000001981,C0000000383,B157,4,Mobile Payment,2024-05-28,08:17:04.397911
O0000001982,C0000001931,B149,3,Cash,2023-01-06,16:45:16.418773
O0000001983,C0000000495,B180,5,Mobile Payment,2024-09-18,13:11:22.474911
O0000001984,C0000001236,B093,1,Credit Card,2023-01-11,10:16:15.449787
O0000001985,C0000000509,B200,1,Cash,2024-01-20,15:03:56.444509
O0000001986,C0000002335,B142,3,Credit Card,2024-08-10,9:02:24.814627
O0000001987,C0000002316,B195,5,Credit Card,2024-06-09,16:00:02.046901
O0000001988,C0000000411,B182,4,Mobile Payment,2023-07-16,11:57:45.436544
O0000001989,C0000001927,B218,4,Credit Card,2024-06-03,20:40:09.979100
O0000001990,C0000000017,B211,5,Credit Card,2023-09-06,13:15:44.917557
O0000001991,C0000001170,B088,2,Cash,2023-11-13,10:32:04.708622
O0000001992,C0000001636,B032,2,Credit Card,2023-08-18,17:27:01.202642
O0000001993,C0000002142,B143,5,Cash,2023-08-13,07:32:12.113027
O0000001994,C0000000265,B105,4,Credit Card,2024-01-04,20:07:25.898957
O0000001995,C0000000574,B002,2,Mobile Payment,2024-05-09,13:24:10.853682
O0000001996,C0000000480,B172,5,Mobile Payment,2024-03-18,08:08:18.886860
O0000001997,C0000001865,B146,3,Cash,2024-04-30,17:04:37.582537
O0000001998,C0000001053,B211,1,Credit Card,2023-01-10,15:37:28.583189
O0000001999,C0000001691,B193,3,Cash,2023-12-03,17:28:53.537516
O0000002000,C0000001025,B213,5,Cash,2023-08-12,13:15:11.952097
O0000002001,C0000002127,B063,4,Cash,2023-05-12,18:08:09.239468
O0000002002,C0000001080,B187,4,Mobile Payment,2024-08-05,07:43:03.765424
O0000002003,C0000001360,B050,1,Mobile Payment,2023-05-05,10:56:42.016710
O0000002004,C0000000950,B120,2,Credit Card,2023-04-27,15:45:59.265160
O0000002005,C0000000925,B062,4,Mobile Payment,2023-04-24,15:51:06.216881
O0000002006,C0000000873,B107,1,Credit Card,2024-02-21,21:52:13.377609
O0000002007,C0000001699,B104,4,Credit Card,2024-01-22,20:20:36.415027
O0000002008,C0000002337,B111,2,Mobile Payment,2023-11-16,17:58:17.361737
O0000002009,C0000000766,B046,1,Credit Card,2024-01-07,10:51:29.364341
O0000002010,C0000000204,B130,3,Mobile Payment,2024-08-17,19:04:30.903935
O0000002011,C0000000781,B015,3,Credit Card,2024-06-28,14:32:18.114731
O0000002012,C0000001119,B191,1,Cash,2024-07-26,20:19:07.091757
O0000002013,C0000000747,B197,3,Mobile Payment,2023-02-04,13:57:01.740136
O0000002014,C0000001781,B145,3,Credit Card,2024-07-21,11:59:04.425286
O0000002015,C0000001182,B060,4,Credit Card,2023-01-20,19:48:25.408321
O0000002016,C0000001889,B168,1,Cash,2024-02-14,13:14:29.535049
O0000002017,C0000002255,B170,4,Credit Card,2024-08-11,15:11:20.524311
O0000002018,C0000001145,B085,1,Cash,2023-11-14,17:51:35.568996
O0000002019,C0000001233,B143,5,Mobile Payment,2023-09-23,13:00:24.574272
O0000002020,C0000000117,B048,1,Credit Card,2023-07-29,18:50:40.800221
O0000002021,C0000001883,B206,2,Mobile Payment,2024-08-02,07:57:28.885868
O0000002022,C0000000525,B080,5,Mobile Payment,2024-08-08,13:23:05.460952
O0000002023,C0000001670,B014,2,Cash,2024-01-27,12:26:02.302478
O0000002024,C0000002031,B213,1,Cash,2024-03-27,18:50:58.546831
O0000002025,C0000001730,B136,3,Credit Card,2023-08-03,10:54:45.166730
O0000002026,C0000001052,B064,3,Mobile Payment,2023-03-29,09:04:15.168244
O0000002027,C0000002086,B132,5,Mobile Payment,2024-09-11,11:14:39.373255
O0000002028,C0000000729,B218,5,Cash,2024-02-20,11:35:19.360308
O0000002029,C0000000719,B155,4,Mobile Payment,2023-06-23,12:21:53.365466
O0000002030,C0000001400,B187,3,Mobile Payment,2024-09-09,8:08:36.988595
O0000002031,C0000002299,B140,3,Mobile Payment,2024-01-21,17:18:12.090917
O0000002032,C0000001475,B150,3,Mobile Payment,2023-07-29,9:16:18.382746
O0000002033,C0000001323,B039,5,Mobile Payment,2024-07-20,11:42:17.598196
O0000002034,C0000002310,B017,5,Credit Card,2023-02-19,8:17:25.919262
O0000002035,C0000001611,B217,1,Cash,2024-05-23,12:35:46.156374
O0000002036,C0000002310,B060,5,Cash,2023-04-11,12:55:19.149081
O0000002037,C0000001569,B075,4,Credit Card,2023-03-10,19:10:09.031833
O0000002038,C0000001325,B170,4,Credit Card,2023-06-13,17:58:47.849820
O0000002039,C0000002307,B119,3,Credit Card,2024-03-28,17:52:05.380816
O0000002040,C0000000051,B113,5,Cash,2024-01-20,11:42:31.236487
O0000002041,C0000001309,B182,3,Credit Card,2023-09-24,09:43:07.970160
O0000002042,C0000001640,B031,5,Cash,2023-04-11,13:50:07.298014
O0000002043,C0000001458,B001,5,Cash,2024-08-07,14:43:53.363530
O0000002044,C0000001358,B213,1,Mobile Payment,2024-04-29,13:52:05.380019
O0000002045,C0000002281,B002,3,Mobile Payment,2024-03-09,8:25:51.830950
O0000002046,C0000000322,B184,5,Cash,2024-05-29,20:28:35.089606
O0000002047,C0000000112,B208,5,Mobile Payment,2024-05-04,14:40:40.624126
O0000002048,C0000000897,B060,3,Cash,2023-03-13,11:16:05.678642
O0000002049,C0000002189,B014,1,Credit Card,2024-05-04,15:09:16.742061
O0000002050,C0000001076,B207,4,Cash,2024-06-14,09:17:24.061260
O0000002051,C0000001660,B134,2,Cash,2024-04-17,19:28:22.189041
O0000002052,C0000000080,B057,2,Cash,2023-11-01,7:29:44.993335
O0000002053,C0000001456,B124,2,Cash,2024-03-10,16:08:52.708851
O0000002054,C0000001381,B025,2,Mobile Payment,2023-03-05,16:48:36.286111
O0000002055,C0000000256,B187,5,Credit Card,2024-04-28,08:25:39.645626
O0000002056,C0000001843,B059,1,Cash,2023-06-15,19:48:59.361820
O0000002057,C0000000685,B037,4,Cash,2024-05-11,11:49:13.272638
O0000002058,C0000002261,B093,1,Credit Card,2024-02-06,17:40:18.389786
O0000002059,C0000000968,B120,4,Mobile Payment,2023-11-18,13:15:21.163183
O0000002060,C0000001920,B160,4,Credit Card,2023-12-05,18:06:10.941891
O0000002061,C0000001573,B220,1,Cash,2023-02-17,17:11:07.277781
O0000002062,C0000000273,B202,3,Cash,2023-01-26,20:42:19.250773
O0000002063,C0000000559,B195,2,Credit Card,2023-01-10,08:59:43.456089
O0000002064,C0000001414,B112,2,Credit Card,2024-05-05,10:21:56.122615
O0000002065,C0000001675,B078,4,Credit Card,2023-03-29,13:56:09.091927
O0000002066,C0000000114,B062,1,Credit Card,2023-03-19,16:44:19.336313
O0000002067,C0000001453,B217,4,Mobile Payment,2023-09-01,12:04:36.801296
O0000002068,C0000000772,B084,1,Cash,2024-09-10,14:32:40.181969
O0000002069,C0000000530,B038,5,Cash,2024-07-14,11:37:28.352349
O0000002070,C0000000254,B053,3,Credit Card,2023-07-18,15:46:13.597887
O0000002071,C0000001158,B209,5,Cash,2024-06-02,10:02:10.275779
O0000002072,C0000000313,B150,1,Cash,2023-02-23,19:13:14.663828
O0000002073,C0000001682,B139,4,Cash,2023-09-05,9:58:29.202070
O0000002074,C0000001140,B180,1,Mobile Payment,2024-01-02,9:34:28.311317
O0000002075,C0000000671,B147,3,Mobile Payment,2024-09-15,16:12:55.672649
O0000002076,C0000000034,B041,5,Cash,2023-01-31,19:13:22.197620
O0000002077,C0000002168,B061,4,Credit Card,2023-09-18,19:17:28.356837
O0000002078,C0000001707,B225,2,Mobile Payment,2024-08-04,12:52:38.369363
O0000002079,C0000000487,B148,4,Cash,2023-01-18,11:02:44.931792
O0000002080,C0000002211,B190,5,Mobile Payment,2024-01-14,20:14:25.733704
O0000002081,C0000001245,B044,1,Mobile Payment,2023-09-10,13:34:37.284932
O0000002082,C0000000254,B186,5,Mobile Payment,2023-12-21,07:09:49.920573
O0000002083,C0000001649,B105,3,Mobile Payment,2024-03-20,18:41:44.026479
O0000002084,C0000001059,B196,4,Cash,2023-09-15,12:23:38.534296
O0000002085,C0000002339,B030,3,Cash,2024-07-18,8:37:40.940580
O0000002086,C0000000832,B051,3,Mobile Payment,2024-08-27,08:49:37.235741
O0000002087,C0000000023,B219,5,Cash,2024-09-14,9:11:18.711041
O0000002088,C0000001411,B130,2,Mobile Payment,2023-02-04,15:22:13.040116
O0000002089,C0000001009,B089,2,Mobile Payment,2024-06-13,7:30:53.554093
O0000002090,C0000002177,B098,1,Cash,2024-07-09,11:00:41.428385
O0000002091,C0000001985,B227,2,Cash,2023-04-02,13:48:27.595946
O0000002092,C0000002034,B223,4,Mobile Payment,2024-08-18,08:01:26.147016
O0000002093,C0000001129,B011,2,Mobile Payment,2023-03-22,09:12:00.007293
O0000002094,C0000001695,B217,1,Mobile Payment,2023-05-12,9:23:39.924823
O0000002095,C0000001703,B147,2,Credit Card,2024-08-27,11:16:48.767960
O0000002096,C0000001619,B094,4,Mobile Payment,2024-06-09,08:45:01.961884
O0000002097,C0000000120,B043,4,Mobile Payment,2023-12-31,14:17:08.964206
O0000002098,C0000001443,B019,3,Credit Card,2023-07-02,10:03:04.636774
O0000002099,C0000000155,B158,3,Mobile Payment,2023-06-09,19:26:56.705788
O0000002100,C0000000166,B111,3,Mobile Payment,2023-09-12,14:24:41.121381
O0000002101,C0000001474,B139,1,Cash,2023-01-06,16:29:37.775815
O0000002102,C0000000370,B138,5,Credit Card,2024-02-07,09:59:18.642779
O0000002103,C0000002078,B220,4,Credit Card,2023-02-02,14:22:23.466327
O0000002104,C0000001652,B179,4,Mobile Payment,2024-05-04,08:42:41.588665
O0000002105,C0000000870,B213,3,Mobile Payment,2023-02-14,08:52:11.223780
O0000002106,C0000000111,B130,4,Mobile Payment,2023-01-07,11:37:48.612736
O0000002107,C0000001827,B135,5,Mobile Payment,2023-06-30,8:13:25.507569
O0000002108,C0000002338,B099,2,Credit Card,2024-05-03,15:06:17.343527
O0000002109,C0000000962,B015,3,Cash,2024-06-10,12:53:11.639971
O0000002110,C0000002136,B098,4,Cash,2023-11-17,19:18:22.533706
O0000002111,C0000001695,B098,1,Cash,2024-08-16,08:29:12.069571
O0000002112,C0000001862,B075,4,Mobile Payment,2023-03-14,10:01:07.054943
O0000002113,C0000000864,B002,5,Cash,2023-07-30,11:04:32.737478
O0000002114,C0000001658,B218,5,Credit Card,2024-04-13,21:10:47.855693
O0000002115,C0000001754,B017,3,Cash,2023-07-24,11:00:31.340494
O0000002116,C0000001953,B225,5,Credit Card,2023-04-02,16:07:55.621841
O0000002117,C0000001602,B116,2,Credit Card,2024-01-01,17:44:58.815107
O0000002118,C0000000684,B138,5,Mobile Payment,2023-02-09,13:40:55.408168
O0000002119,C0000002209,B155,2,Mobile Payment,2023-08-24,9:15:9.162615
O0000002120,C0000000858,B126,3,Mobile Payment,2023-06-10,12:57:07.091906
O0000002121,C0000001932,B063,1,Credit Card,2023-07-29,19:53:53.153320
O0000002122,C0000002073,B186,5,Credit Card,2023-11-03,19:35:02.505808
O0000002123,C0000001521,B056,5,Cash,2023-12-05,18:19:36.287731
O0000002124,C0000002215,B094,3,Mobile Payment,2023-02-23,08:17:18.575197
O0000002125,C0000000519,B024,3,Mobile Payment,2023-07-19,12:45:10.453215
O0000002126,C0000001074,B074,4,Credit Card,2023-08-31,15:20:39.972222
O0000002127,C0000001979,B213,4,Mobile Payment,2023-09-13,10:55:43.827430
O0000002128,C0000001733,B231,3,Mobile Payment,2023-10-31,13:28:13.067537
O0000002129,C0000002328,B132,1,Mobile Payment,2023-09-27,07:26:11.068621
O0000002130,C0000001644,B157,3,Credit Card,2023-02-16,19:30:45.236538
O0000002131,C0000001070,B012,3,Mobile Payment,2023-05-19,16:40:37.866337
O0000002132,C0000002140,B026,1,Credit Card,2024-02-12,10:17:37.864234
O0000002133,C0000001842,B034,4,Credit Card,2024-06-08,20:06:21.865169
O0000002134,C0000001533,B120,3,Cash,2023-11-20,10:06:22.400269
O0000002135,C0000000548,B125,2,Cash,2023-04-04,17:04:04.760315
O0000002136,C0000000622,B006,5,Cash,2023-02-14,13:28:25.895648
O0000002137,C0000001551,B183,5,Credit Card,2023-04-09,13:59:51.751802
O0000002138,C0000000160,B209,5,Cash,2023-08-31,20:39:45.175421
O0000002139,C0000001606,B144,1,Credit Card,2023-12-24,10:06:24.691120
O0000002140,C0000001374,B224,3,Cash,2024-02-25,20:23:44.614273
O0000002141,C0000001574,B201,3,Cash,2023-11-28,14:10:21.610299
